FECHA,TICKET,SWAP_SPREAD
27/02/2003,390X1,NA
27/02/2003,RR,NA
26/02/2003,RR,NA
26/02/2003,TIIE,93
26/02/2003,3X1,60.6
26/02/2003,6X1,62.28
26/02/2003,9X1,58.31
26/02/2003,13X1,74.69
26/02/2003,26X1,63.85
26/02/2003,39X1,1003
26/02/2003,52X1,1035
26/02/2003,65X1,106.54
26/02/2003,91X1,1078
26/02/2003,130X1,89.22
26/02/2003,195X1,NA
26/02/2003,260X1,NA
26/02/2003,390X1,NA
25/02/2003,TIIE,92
25/02/2003,3X1,69.22
25/02/2003,6X1,71.55
25/02/2003,9X1,59.96
25/02/2003,13X1,79.45
25/02/2003,26X1,69.42
25/02/2003,39X1,1011
25/02/2003,52X1,1040
25/02/2003,65X1,111.54
25/02/2003,91X1,1085
25/02/2003,130X1,86.64
25/02/2003,195X1,NA
25/02/2003,260X1,NA
25/02/2003,390X1,NA
25/02/2003,RR,NA
24/02/2003,RR,NA
24/02/2003,TIIE,88.5
24/02/2003,3X1,66.33
24/02/2003,6X1,66.38
24/02/2003,9X1,63.03
24/02/2003,13X1,85.85
24/02/2003,26X1,66.15
24/02/2003,39X1,992
24/02/2003,52X1,1021
24/02/2003,65X1,95.54
24/02/2003,91X1,1082.5
24/02/2003,130X1,92.7
24/02/2003,195X1,NA
24/02/2003,260X1,NA
24/02/2003,390X1,NA
21/02/2003,TIIE,91.75
21/02/2003,3X1,68.77
21/02/2003,6X1,62.42
21/02/2003,9X1,63.05
21/02/2003,13X1,68.61
21/02/2003,26X1,57.98
21/02/2003,39X1,990
21/02/2003,52X1,1022
21/02/2003,65X1,94.54
21/02/2003,91X1,1087.5
21/02/2003,130X1,105.73
21/02/2003,195X1,NA
21/02/2003,260X1,NA
21/02/2003,390X1,NA
21/02/2003,RR,NA
20/02/2003,RR,NA
20/02/2003,TIIE,86
20/02/2003,3X1,73.09
20/02/2003,6X1,66.35
20/02/2003,9X1,59.99
20/02/2003,13X1,77.29
20/02/2003,26X1,61.73
20/02/2003,39X1,989
20/02/2003,52X1,1017
20/02/2003,65X1,96.54
20/02/2003,91X1,1072.5
20/02/2003,130X1,99.74
20/02/2003,195X1,NA
20/02/2003,260X1,NA
20/02/2003,390X1,NA
19/02/2003,TIIE,84
19/02/2003,3X1,74.66
19/02/2003,6X1,73.46
19/02/2003,9X1,78.55
19/02/2003,13X1,78.09
19/02/2003,26X1,63.77
19/02/2003,39X1,990
19/02/2003,52X1,1017
19/02/2003,65X1,90.54
19/02/2003,91X1,1082.5
19/02/2003,130X1,98.5
19/02/2003,195X1,NA
19/02/2003,260X1,NA
19/02/2003,390X1,NA
19/02/2003,RR,NA
18/02/2003,RR,NA
18/02/2003,TIIE,87.5
18/02/2003,3X1,68.21
18/02/2003,6X1,71.06
18/02/2003,9X1,73.43
18/02/2003,13X1,78.24
18/02/2003,26X1,71.29
18/02/2003,39X1,993
18/02/2003,52X1,1024
18/02/2003,65X1,98.04
18/02/2003,91X1,1075
18/02/2003,130X1,111.34
18/02/2003,195X1,NA
18/02/2003,260X1,NA
18/02/2003,390X1,NA
17/02/2003,TIIE,99
17/02/2003,3X1,87.02
17/02/2003,6X1,78.43
17/02/2003,9X1,74.39
17/02/2003,13X1,78.9
17/02/2003,26X1,66.62
17/02/2003,39X1,992.5
17/02/2003,52X1,1022.5
17/02/2003,65X1,96.54
17/02/2003,91X1,1070
17/02/2003,130X1,118.25
17/02/2003,195X1,NA
17/02/2003,260X1,NA
17/02/2003,390X1,NA
17/02/2003,RR,NA
14/02/2003,RR,NA
14/02/2003,TIIE,99
14/02/2003,3X1,75.23
14/02/2003,6X1,87.23
14/02/2003,9X1,89.03
14/02/2003,13X1,80.85
14/02/2003,26X1,68.15
14/02/2003,39X1,1009
14/02/2003,52X1,1031.5
14/02/2003,65X1,109.54
14/02/2003,91X1,1076.5
14/02/2003,130X1,129.87
14/02/2003,195X1,NA
14/02/2003,260X1,NA
14/02/2003,390X1,NA
13/02/2003,TIIE,104
13/02/2003,3X1,77.68
13/02/2003,6X1,77.77
13/02/2003,9X1,80.66
13/02/2003,13X1,85.72
13/02/2003,26X1,65.96
13/02/2003,39X1,1016
13/02/2003,52X1,1042
13/02/2003,65X1,118.54
13/02/2003,91X1,1087.5
13/02/2003,130X1,119.7
13/02/2003,195X1,NA
13/02/2003,260X1,NA
13/02/2003,390X1,NA
13/02/2003,RR,NA
12/02/2003,RR,NA
12/02/2003,TIIE,95
12/02/2003,3X1,73.66
12/02/2003,6X1,70.55
12/02/2003,9X1,47.49
12/02/2003,13X1,80.8
12/02/2003,26X1,73.4
12/02/2003,39X1,1014
12/02/2003,52X1,1039
12/02/2003,65X1,116.54
12/02/2003,91X1,1097.5
12/02/2003,130X1,112.15
12/02/2003,195X1,NA
12/02/2003,260X1,NA
12/02/2003,390X1,NA
11/02/2003,TIIE,98.75
11/02/2003,3X1,75.47
11/02/2003,6X1,75.35
11/02/2003,9X1,73.81
11/02/2003,13X1,79.4
11/02/2003,26X1,75.25
11/02/2003,39X1,1011
11/02/2003,52X1,1041
11/02/2003,65X1,115.54
11/02/2003,91X1,1097.5
11/02/2003,130X1,113.2
11/02/2003,195X1,NA
11/02/2003,260X1,NA
11/02/2003,390X1,NA
11/02/2003,RR,NA
10/02/2003,RR,NA
10/02/2003,TIIE,115
10/02/2003,3X1,76.97
10/02/2003,6X1,73.67
10/02/2003,9X1,45.37
10/02/2003,13X1,81.47
10/02/2003,26X1,75.23
10/02/2003,39X1,1026
10/02/2003,52X1,1048
10/02/2003,65X1,121.54
10/02/2003,91X1,1090
10/02/2003,130X1,118.76
10/02/2003,195X1,NA
10/02/2003,260X1,NA
10/02/2003,390X1,NA
07/02/2003,TIIE,110.25
07/02/2003,3X1,89.86
07/02/2003,6X1,88.04
07/02/2003,9X1,63.22
07/02/2003,13X1,90.45
07/02/2003,26X1,70.21
07/02/2003,39X1,1008
07/02/2003,52X1,1035
07/02/2003,65X1,110.54
07/02/2003,91X1,1080
07/02/2003,130X1,112.81
07/02/2003,195X1,NA
07/02/2003,260X1,NA
07/02/2003,390X1,NA
07/02/2003,RR,NA
06/02/2003,RR,NA
06/02/2003,TIIE,90.5
06/02/2003,3X1,63.75
06/02/2003,6X1,63.67
06/02/2003,9X1,66.89
06/02/2003,13X1,73.9
06/02/2003,26X1,67
06/02/2003,39X1,1000
06/02/2003,52X1,1027
06/02/2003,65X1,104.54
06/02/2003,91X1,1080
06/02/2003,130X1,122.68
06/02/2003,195X1,NA
06/02/2003,260X1,NA
06/02/2003,390X1,NA
05/02/2003,TIIE,86
05/02/2003,3X1,61.43
05/02/2003,6X1,61.9
05/02/2003,9X1,61.49
05/02/2003,13X1,65.93
05/02/2003,26X1,56.5
05/02/2003,39X1,1001
05/02/2003,52X1,1026
05/02/2003,65X1,105.54
05/02/2003,91X1,1080
05/02/2003,130X1,131.88
05/02/2003,195X1,NA
05/02/2003,260X1,NA
05/02/2003,390X1,NA
05/02/2003,RR,NA
04/02/2003,RR,NA
04/02/2003,TIIE,86
04/02/2003,3X1,59.43
04/02/2003,6X1,56.9
04/02/2003,9X1,61.49
04/02/2003,13X1,69.93
04/02/2003,26X1,67.5
04/02/2003,39X1,1005
04/02/2003,52X1,1032
04/02/2003,65X1,109.54
04/02/2003,91X1,1080
04/02/2003,130X1,117.5
04/02/2003,195X1,NA
04/02/2003,260X1,NA
04/02/2003,390X1,NA
03/02/2003,TIIE,91.5
03/02/2003,3X1,55.51
03/02/2003,6X1,52.93
03/02/2003,9X1,58.56
03/02/2003,13X1,72.29
03/02/2003,26X1,62.08
03/02/2003,39X1,1004.5
03/02/2003,52X1,1034
03/02/2003,65X1,112.54
03/02/2003,91X1,1095
03/02/2003,130X1,130.5
03/02/2003,195X1,NA
03/02/2003,260X1,NA
03/02/2003,390X1,NA
03/02/2003,RR,NA
31/01/2003,RR,NA
31/01/2003,TIIE,79
31/01/2003,3X1,54.47
31/01/2003,6X1,53
31/01/2003,9X1,58.67
31/01/2003,13X1,65.72
31/01/2003,26X1,68.75
31/01/2003,39X1,1012
31/01/2003,52X1,1041
31/01/2003,65X1,121.54
31/01/2003,91X1,1105
31/01/2003,130X1,136.83
31/01/2003,195X1,NA
31/01/2003,260X1,NA
31/01/2003,390X1,NA
30/01/2003,TIIE,95
30/01/2003,3X1,61.3
30/01/2003,6X1,61.31
30/01/2003,9X1,67.8
30/01/2003,13X1,72.16
30/01/2003,26X1,63.4
30/01/2003,39X1,1010
30/01/2003,52X1,1040
30/01/2003,65X1,116.54
30/01/2003,91X1,1105
30/01/2003,130X1,127.15
30/01/2003,195X1,NA
30/01/2003,260X1,NA
30/01/2003,390X1,NA
30/01/2003,RR,NA
29/01/2003,RR,NA
29/01/2003,TIIE,84.5
29/01/2003,3X1,48.66
29/01/2003,6X1,51.86
29/01/2003,9X1,51.34
29/01/2003,13X1,57.18
29/01/2003,26X1,61.58
29/01/2003,39X1,1035
29/01/2003,52X1,1060
29/01/2003,65X1,134.54
29/01/2003,91X1,1117.5
29/01/2003,130X1,139.65
29/01/2003,195X1,NA
29/01/2003,260X1,NA
29/01/2003,390X1,NA
28/01/2003,TIIE,101.5
28/01/2003,3X1,45.62
28/01/2003,6X1,40.5
28/01/2003,9X1,47.1
28/01/2003,13X1,56.6
28/01/2003,26X1,62.73
28/01/2003,39X1,1025
28/01/2003,52X1,1050
28/01/2003,65X1,130.54
28/01/2003,91X1,1100
28/01/2003,130X1,126.32
28/01/2003,195X1,NA
28/01/2003,260X1,NA
28/01/2003,390X1,NA
28/01/2003,RR,NA
27/01/2003,RR,NA
27/01/2003,TIIE,91
27/01/2003,3X1,48.86
27/01/2003,6X1,45.39
27/01/2003,9X1,46.05
27/01/2003,13X1,47.75
27/01/2003,26X1,56.66
27/01/2003,39X1,1026
27/01/2003,52X1,1056
27/01/2003,65X1,130.54
27/01/2003,91X1,1112.5
27/01/2003,130X1,140.34
27/01/2003,195X1,NA
27/01/2003,260X1,NA
27/01/2003,390X1,NA
24/01/2003,TIIE,98
24/01/2003,3X1,58.76
24/01/2003,6X1,54.76
24/01/2003,9X1,48.9
24/01/2003,13X1,51.09
24/01/2003,26X1,66.41
24/01/2003,39X1,1029
24/01/2003,52X1,1058
24/01/2003,65X1,126.54
24/01/2003,91X1,1102.5
24/01/2003,130X1,136.22
24/01/2003,195X1,NA
24/01/2003,260X1,NA
24/01/2003,390X1,NA
24/01/2003,RR,NA
23/01/2003,RR,NA
23/01/2003,TIIE,107
23/01/2003,3X1,60.97
23/01/2003,6X1,54.61
23/01/2003,9X1,69.43
23/01/2003,13X1,64.69
23/01/2003,26X1,76.14
23/01/2003,39X1,1022
23/01/2003,52X1,1053
23/01/2003,65X1,123.54
23/01/2003,91X1,1120
23/01/2003,130X1,150.69
23/01/2003,195X1,NA
23/01/2003,260X1,NA
23/01/2003,390X1,NA
22/01/2003,TIIE,102
22/01/2003,3X1,62.52
22/01/2003,6X1,46.7
22/01/2003,9X1,85.63
22/01/2003,13X1,57.16
22/01/2003,26X1,80.78
22/01/2003,39X1,1040
22/01/2003,52X1,1070
22/01/2003,65X1,144.54
22/01/2003,91X1,1140
22/01/2003,130X1,161.19
22/01/2003,195X1,NA
22/01/2003,260X1,NA
22/01/2003,390X1,NA
22/01/2003,RR,NA
21/01/2003,RR,NA
21/01/2003,TIIE,64
21/01/2003,3X1,10.41
21/01/2003,6X1,64.44
21/01/2003,9X1,-4.35
21/01/2003,13X1,60.92
21/01/2003,26X1,87.57
21/01/2003,39X1,1058
21/01/2003,52X1,1090
21/01/2003,65X1,160.54
21/01/2003,91X1,1122
21/01/2003,130X1,121.17
21/01/2003,195X1,NA
21/01/2003,260X1,NA
21/01/2003,390X1,NA
20/01/2003,TIIE,55
20/01/2003,3X1,66.96
20/01/2003,6X1,58.81
20/01/2003,9X1,66.82
20/01/2003,13X1,86.53
20/01/2003,26X1,88.43
20/01/2003,39X1,1050
20/01/2003,52X1,1070
20/01/2003,65X1,149.54
20/01/2003,91X1,1120
20/01/2003,130X1,106.99
20/01/2003,195X1,NA
20/01/2003,260X1,NA
20/01/2003,390X1,NA
20/01/2003,RR,NA
17/01/2003,RR,NA
17/01/2003,TIIE,67
17/01/2003,3X1,57.81
17/01/2003,6X1,67.29
17/01/2003,9X1,96.15
17/01/2003,13X1,91.37
17/01/2003,26X1,75.96
17/01/2003,39X1,1035
17/01/2003,52X1,1070
17/01/2003,65X1,134.54
17/01/2003,91X1,1107.5
17/01/2003,130X1,103.49
17/01/2003,195X1,NA
17/01/2003,260X1,NA
17/01/2003,390X1,NA
16/01/2003,TIIE,67
16/01/2003,3X1,67.38
16/01/2003,6X1,60.98
16/01/2003,9X1,59.44
16/01/2003,13X1,79.09
16/01/2003,26X1,62.79
16/01/2003,39X1,1010
16/01/2003,52X1,1035
16/01/2003,65X1,114.54
16/01/2003,91X1,1087.5
16/01/2003,130X1,107.55
16/01/2003,195X1,NA
16/01/2003,260X1,NA
16/01/2003,390X1,NA
16/01/2003,RR,NA
15/01/2003,RR,NA
15/01/2003,TIIE,63
15/01/2003,3X1,56.54
15/01/2003,6X1,48.38
15/01/2003,9X1,50.97
15/01/2003,13X1,51.9
15/01/2003,26X1,41.15
15/01/2003,39X1,997
15/01/2003,52X1,1024
15/01/2003,65X1,104.54
15/01/2003,91X1,1072.5
15/01/2003,130X1,97.13
15/01/2003,195X1,NA
15/01/2003,260X1,NA
15/01/2003,390X1,NA
14/01/2003,TIIE,72
14/01/2003,3X1,48.73
14/01/2003,6X1,51.38
14/01/2003,9X1,58.75
14/01/2003,13X1,49.66
14/01/2003,26X1,47.38
14/01/2003,39X1,995
14/01/2003,52X1,1020
14/01/2003,65X1,94.54
14/01/2003,91X1,1074.5
14/01/2003,130X1,108.43
14/01/2003,195X1,NA
14/01/2003,260X1,NA
14/01/2003,390X1,NA
14/01/2003,RR,NA
13/01/2003,RR,NA
13/01/2003,TIIE,78
13/01/2003,3X1,42.22
13/01/2003,6X1,33.6
13/01/2003,9X1,52.19
13/01/2003,13X1,60.45
13/01/2003,26X1,58.85
13/01/2003,39X1,992
13/01/2003,52X1,1021
13/01/2003,65X1,97.54
13/01/2003,91X1,1075
13/01/2003,130X1,105.12
13/01/2003,195X1,NA
13/01/2003,260X1,NA
13/01/2003,390X1,NA
10/01/2003,TIIE,60
10/01/2003,3X1,40.05
10/01/2003,6X1,44.73
10/01/2003,9X1,58.26
10/01/2003,13X1,72.82
10/01/2003,26X1,59.71
10/01/2003,39X1,995
10/01/2003,52X1,1022
10/01/2003,65X1,99.54
10/01/2003,91X1,1075
10/01/2003,130X1,106.36
10/01/2003,195X1,NA
10/01/2003,260X1,NA
10/01/2003,390X1,NA
10/01/2003,RR,NA
09/01/2003,RR,NA
09/01/2003,TIIE,70
09/01/2003,3X1,55.84
09/01/2003,6X1,54.3
09/01/2003,9X1,54.39
09/01/2003,13X1,81.12
09/01/2003,26X1,63.37
09/01/2003,39X1,1000
09/01/2003,52X1,1027
09/01/2003,65X1,99.54
09/01/2003,91X1,1080
09/01/2003,130X1,119.72
09/01/2003,195X1,NA
09/01/2003,260X1,NA
09/01/2003,390X1,NA
08/01/2003,TIIE,13.5
08/01/2003,3X1,38.54
08/01/2003,6X1,58.87
08/01/2003,9X1,54.49
08/01/2003,13X1,94.96
08/01/2003,26X1,108.52
08/01/2003,39X1,1008
08/01/2003,52X1,1038
08/01/2003,65X1,102.54
08/01/2003,91X1,1070
08/01/2003,130X1,99.72
08/01/2003,195X1,NA
08/01/2003,260X1,NA
08/01/2003,390X1,NA
08/01/2003,RR,NA
07/01/2003,RR,NA
07/01/2003,TIIE,866
07/01/2003,3X1,888
07/01/2003,6X1,903
07/01/2003,9X1,910
07/01/2003,13X1,925
07/01/2003,26X1,89.11
07/01/2003,39X1,989
07/01/2003,52X1,1012
07/01/2003,65X1,83.54
07/01/2003,91X1,1062.5
07/01/2003,130X1,109.98
07/01/2003,195X1,NA
07/01/2003,260X1,NA
07/01/2003,390X1,NA
06/01/2003,TIIE,873
06/01/2003,3X1,882.5
06/01/2003,6X1,906
06/01/2003,9X1,912.5
06/01/2003,13X1,923.5
06/01/2003,26X1,90.65
06/01/2003,39X1,981
06/01/2003,52X1,1007
06/01/2003,65X1,76.54
06/01/2003,91X1,1062.5
06/01/2003,130X1,118.61
06/01/2003,195X1,NA
06/01/2003,260X1,NA
06/01/2003,390X1,NA
06/01/2003,RR,NA
03/01/2003,RR,NA
03/01/2003,TIIE,880
03/01/2003,3X1,888.5
03/01/2003,6X1,905
03/01/2003,9X1,915
03/01/2003,13X1,925
03/01/2003,26X1,101.18
03/01/2003,39X1,978
03/01/2003,52X1,1000
03/01/2003,65X1,69.54
03/01/2003,91X1,1057.5
03/01/2003,130X1,155.16
03/01/2003,195X1,NA
03/01/2003,260X1,NA
03/01/2003,390X1,NA
02/01/2003,TIIE,875
02/01/2003,3X1,870
02/01/2003,6X1,890
02/01/2003,9X1,900
02/01/2003,13X1,915
02/01/2003,26X1,111.5
02/01/2003,39X1,978
02/01/2003,52X1,995
02/01/2003,65X1,59.54
02/01/2003,91X1,1052.5
02/01/2003,130X1,161.97
02/01/2003,195X1,NA
02/01/2003,260X1,NA
02/01/2003,390X1,NA
02/01/2003,RR,NA
01/01/2003,RR,NA
01/01/2003,TIIE,875
01/01/2003,3X1,877.5
01/01/2003,6X1,892.5
01/01/2003,9X1,907.5
01/01/2003,13X1,919.5
01/01/2003,26X1,85.44
01/01/2003,39X1,977.5
01/01/2003,52X1,1000
01/01/2003,65X1,73.28
01/01/2003,91X1,1057.5
01/01/2003,130X1,177.91
01/01/2003,195X1,NA
01/01/2003,260X1,NA
01/01/2003,390X1,NA
31/12/2002,TIIE,875
31/12/2002,3X1,877.5
31/12/2002,6X1,892.5
31/12/2002,9X1,907.5
31/12/2002,13X1,919.5
31/12/2002,26X1,111.57
31/12/2002,39X1,977.5
31/12/2002,52X1,1000
31/12/2002,65X1,72.9
31/12/2002,91X1,1057.5
31/12/2002,130X1,141.64
31/12/2002,195X1,NA
31/12/2002,260X1,NA
31/12/2002,390X1,NA
31/12/2002,RR,NA
30/12/2002,RR,NA
30/12/2002,TIIE,853.5
30/12/2002,3X1,862
30/12/2002,6X1,886
30/12/2002,9X1,910
30/12/2002,13X1,921
30/12/2002,26X1,100.03
30/12/2002,39X1,978
30/12/2002,52X1,998
30/12/2002,65X1,81.89
30/12/2002,91X1,1057.5
30/12/2002,130X1,195.96
30/12/2002,195X1,NA
30/12/2002,260X1,NA
30/12/2002,390X1,NA
27/12/2002,TIIE,845
27/12/2002,3X1,863
27/12/2002,6X1,885
27/12/2002,9X1,910
27/12/2002,13X1,920
27/12/2002,26X1,91.62
27/12/2002,39X1,978
27/12/2002,52X1,998
27/12/2002,65X1,87.08
27/12/2002,91X1,1057.5
27/12/2002,130X1,196.35
27/12/2002,195X1,NA
27/12/2002,260X1,NA
27/12/2002,390X1,NA
27/12/2002,RR,NA
26/12/2002,RR,NA
26/12/2002,TIIE,842
26/12/2002,3X1,862
26/12/2002,6X1,886
26/12/2002,9X1,897.5
26/12/2002,13X1,921
26/12/2002,26X1,109.58
26/12/2002,39X1,978
26/12/2002,52X1,998
26/12/2002,65X1,66.27
26/12/2002,91X1,1085
26/12/2002,130X1,205.86
26/12/2002,195X1,NA
26/12/2002,260X1,NA
26/12/2002,390X1,NA
25/12/2002,TIIE,840
25/12/2002,3X1,863
25/12/2002,6X1,886
25/12/2002,9X1,897.5
25/12/2002,13X1,921
25/12/2002,26X1,80.94
25/12/2002,39X1,978
25/12/2002,52X1,998
25/12/2002,65X1,80.83
25/12/2002,91X1,1085
25/12/2002,130X1,213.75
25/12/2002,195X1,NA
25/12/2002,260X1,NA
25/12/2002,390X1,NA
25/12/2002,RR,NA
24/12/2002,RR,NA
24/12/2002,TIIE,840
24/12/2002,3X1,862.5
24/12/2002,6X1,882.5
24/12/2002,9X1,897.5
24/12/2002,13X1,925
24/12/2002,26X1,116
24/12/2002,39X1,977.5
24/12/2002,52X1,1000
24/12/2002,65X1,82.12
24/12/2002,91X1,1085
24/12/2002,130X1,220
24/12/2002,195X1,NA
24/12/2002,260X1,NA
24/12/2002,390X1,NA
23/12/2002,TIIE,830
23/12/2002,3X1,865
23/12/2002,6X1,887
23/12/2002,9X1,902
23/12/2002,13X1,921.5
23/12/2002,26X1,112.66
23/12/2002,39X1,978
23/12/2002,52X1,1000
23/12/2002,65X1,96.35
23/12/2002,91X1,1050
23/12/2002,130X1,185
23/12/2002,195X1,NA
23/12/2002,260X1,NA
23/12/2002,390X1,NA
23/12/2002,RR,NA
20/12/2002,RR,NA
20/12/2002,TIIE,830
20/12/2002,3X1,861
20/12/2002,6X1,885
20/12/2002,9X1,900
20/12/2002,13X1,920
20/12/2002,26X1,108.43
20/12/2002,39X1,978
20/12/2002,52X1,998
20/12/2002,65X1,105.25
20/12/2002,91X1,1050
20/12/2002,130X1,200
20/12/2002,195X1,NA
20/12/2002,260X1,NA
20/12/2002,390X1,NA
19/12/2002,TIIE,830
19/12/2002,3X1,850
19/12/2002,6X1,878
19/12/2002,9X1,890
19/12/2002,13X1,915
19/12/2002,26X1,97.42
19/12/2002,39X1,974
19/12/2002,52X1,985
19/12/2002,65X1,51.27
19/12/2002,91X1,1050
19/12/2002,130X1,189.42
19/12/2002,195X1,NA
19/12/2002,260X1,NA
19/12/2002,390X1,NA
19/12/2002,RR,NA
18/12/2002,RR,NA
18/12/2002,TIIE,831
18/12/2002,3X1,846
18/12/2002,6X1,878
18/12/2002,9X1,895
18/12/2002,13X1,912.5
18/12/2002,26X1,97.23
18/12/2002,39X1,974
18/12/2002,52X1,998
18/12/2002,65X1,112.45
18/12/2002,91X1,1070
18/12/2002,130X1,171.26
18/12/2002,195X1,NA
18/12/2002,260X1,NA
18/12/2002,390X1,NA
17/12/2002,TIIE,830
17/12/2002,3X1,865
17/12/2002,6X1,895
17/12/2002,9X1,912.5
17/12/2002,13X1,925
17/12/2002,26X1,117.34
17/12/2002,39X1,994.5
17/12/2002,52X1,1023
17/12/2002,65X1,127.5
17/12/2002,91X1,1080
17/12/2002,130X1,169.53
17/12/2002,195X1,NA
17/12/2002,260X1,NA
17/12/2002,390X1,NA
17/12/2002,RR,NA
16/12/2002,RR,NA
16/12/2002,TIIE,825
16/12/2002,3X1,865.5
16/12/2002,6X1,892.5
16/12/2002,9X1,902.5
16/12/2002,13X1,925
16/12/2002,26X1,113.09
16/12/2002,39X1,982.5
16/12/2002,52X1,1015
16/12/2002,65X1,133.56
16/12/2002,91X1,1072.5
16/12/2002,130X1,167.41
16/12/2002,195X1,NA
16/12/2002,260X1,NA
16/12/2002,390X1,NA
13/12/2002,TIIE,831
13/12/2002,3X1,865
13/12/2002,6X1,890
13/12/2002,9X1,897.5
13/12/2002,13X1,923
13/12/2002,26X1,110.86
13/12/2002,39X1,982.5
13/12/2002,52X1,1030
13/12/2002,65X1,125.86
13/12/2002,91X1,1090
13/12/2002,130X1,186.74
13/12/2002,195X1,NA
13/12/2002,260X1,NA
13/12/2002,390X1,NA
13/12/2002,RR,NA
12/12/2002,RR,NA
12/12/2002,TIIE,845
12/12/2002,3X1,860
12/12/2002,6X1,893
12/12/2002,9X1,920
12/12/2002,13X1,923
12/12/2002,26X1,100.85
12/12/2002,39X1,990
12/12/2002,52X1,1023
12/12/2002,65X1,126.44
12/12/2002,91X1,1102.5
12/12/2002,130X1,168.5
12/12/2002,195X1,NA
12/12/2002,260X1,NA
12/12/2002,390X1,NA
11/12/2002,TIIE,845
11/12/2002,3X1,858
11/12/2002,6X1,883
11/12/2002,9X1,920
11/12/2002,13X1,935
11/12/2002,26X1,127.94
11/12/2002,39X1,990
11/12/2002,52X1,1023
11/12/2002,65X1,134.71
11/12/2002,91X1,1102.5
11/12/2002,130X1,141.64
11/12/2002,195X1,NA
11/12/2002,260X1,NA
11/12/2002,390X1,NA
11/12/2002,RR,NA
10/12/2002,RR,NA
10/12/2002,TIIE,854
10/12/2002,3X1,890
10/12/2002,6X1,927.5
10/12/2002,9X1,941
10/12/2002,13X1,940
10/12/2002,26X1,120.83
10/12/2002,39X1,1020
10/12/2002,52X1,1040
10/12/2002,65X1,141.06
10/12/2002,91X1,1102.5
10/12/2002,130X1,158.52
10/12/2002,195X1,NA
10/12/2002,260X1,NA
10/12/2002,390X1,NA
09/12/2002,TIIE,835
09/12/2002,3X1,885
09/12/2002,6X1,920
09/12/2002,9X1,942
09/12/2002,13X1,955
09/12/2002,26X1,125.71
09/12/2002,39X1,1028
09/12/2002,52X1,1050
09/12/2002,65X1,151.48
09/12/2002,91X1,1120
09/12/2002,130X1,157.97
09/12/2002,195X1,NA
09/12/2002,260X1,NA
09/12/2002,390X1,NA
09/12/2002,RR,NA
06/12/2002,RR,NA
06/12/2002,TIIE,829
06/12/2002,3X1,873
06/12/2002,6X1,918
06/12/2002,9X1,920
06/12/2002,13X1,960
06/12/2002,26X1,132.82
06/12/2002,39X1,1033
06/12/2002,52X1,1055
06/12/2002,65X1,129.18
06/12/2002,91X1,1127.5
06/12/2002,130X1,150.58
06/12/2002,195X1,NA
06/12/2002,260X1,NA
06/12/2002,390X1,NA
05/12/2002,TIIE,805
05/12/2002,3X1,854
05/12/2002,6X1,901
05/12/2002,9X1,930
05/12/2002,13X1,955
05/12/2002,26X1,134.38
05/12/2002,39X1,1026
05/12/2002,52X1,1048
05/12/2002,65X1,135.2
05/12/2002,91X1,1120
05/12/2002,130X1,149.53
05/12/2002,195X1,NA
05/12/2002,260X1,NA
05/12/2002,390X1,NA
05/12/2002,RR,NA
04/12/2002,RR,NA
04/12/2002,TIIE,797.5
04/12/2002,3X1,852
04/12/2002,6X1,902
04/12/2002,9X1,910
04/12/2002,13X1,940
04/12/2002,26X1,117.37
04/12/2002,39X1,1025
04/12/2002,52X1,1050
04/12/2002,65X1,132.13
04/12/2002,91X1,1120
04/12/2002,130X1,152.21
04/12/2002,195X1,NA
04/12/2002,260X1,NA
04/12/2002,390X1,NA
03/12/2002,TIIE,788
03/12/2002,3X1,833.5
03/12/2002,6X1,877
03/12/2002,9X1,899
03/12/2002,13X1,927
03/12/2002,26X1,128.54
03/12/2002,39X1,1020
03/12/2002,52X1,1045
03/12/2002,65X1,113.7
03/12/2002,91X1,1112.5
03/12/2002,130X1,176.62
03/12/2002,195X1,NA
03/12/2002,260X1,NA
03/12/2002,390X1,NA
03/12/2002,RR,NA
02/12/2002,RR,NA
02/12/2002,TIIE,785
02/12/2002,3X1,830
02/12/2002,6X1,875
02/12/2002,9X1,952.5
02/12/2002,13X1,925
02/12/2002,26X1,123.16
02/12/2002,39X1,1021
02/12/2002,52X1,1045
02/12/2002,65X1,112.46
02/12/2002,91X1,1107.5
02/12/2002,130X1,180.46
02/12/2002,195X1,NA
02/12/2002,260X1,NA
02/12/2002,390X1,NA
29/11/2002,TIIE,785
29/11/2002,3X1,823
29/11/2002,6X1,876
29/11/2002,9X1,902
29/11/2002,13X1,935
29/11/2002,26X1,116.02
29/11/2002,39X1,1023
29/11/2002,52X1,1043.5
29/11/2002,65X1,115.82
29/11/2002,91X1,1115
29/11/2002,130X1,176.62
29/11/2002,195X1,NA
29/11/2002,260X1,NA
29/11/2002,390X1,NA
29/11/2002,RR,NA
28/11/2002,RR,NA
28/11/2002,TIIE,789
28/11/2002,3X1,830
28/11/2002,6X1,878
28/11/2002,9X1,900
28/11/2002,13X1,930
28/11/2002,26X1,108.7
28/11/2002,39X1,1023
28/11/2002,52X1,1045
28/11/2002,65X1,116.18
28/11/2002,91X1,1115
28/11/2002,130X1,168.76
28/11/2002,195X1,NA
28/11/2002,260X1,NA
28/11/2002,390X1,NA
27/11/2002,TIIE,796.5
27/11/2002,3X1,840
